Produkttyp,Valor,SIX Symbol,ISIN,Basiswert,Name,Fälligkeitsdatum,Währung,Geld,Brief
Warrant mit Knock-Out,53593279,,CH0535932799,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,1.184999943,1.195000052
Warrant mit Knock-Out,53593278,,CH0535932781,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,1.174999952,1.184999943
Warrant mit Knock-Out,53593277,,CH0535932773,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,1.164999962,1.174999952
Warrant mit Knock-Out,53593276,,CH0535932765,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,1.156000018,1.166000009
Warrant mit Knock-Out,53593275,,CH0535932757,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,1.146999955,1.156999946
Warrant mit Knock-Out,53593273,,CH0535932732,Gold,Open End Turbo Call Warrant,Open End,CHF,2.203999996,2.207000017
Warrant mit Knock-Out,53593272,,CH0535932724,Gold,Open End Turbo Call Warrant,Open End,CHF,2.196000099,2.198999882
Warrant mit Knock-Out,53593271,,CH0535932716,Gold,Open End Turbo Call Warrant,Open End,CHF,2.187000036,2.190000057
Warrant mit Knock-Out,53593270,,CH0535932708,Gold,Open End Turbo Call Warrant,Open End,CHF,2.177000046,2.180000067
Warrant mit Knock-Out,53593269,,CH0535932690,Gold,Open End Turbo Call Warrant,Open End,CHF,2.165999889,2.16899991
Warrant mit Knock-Out,53593268,,CH0535932682,Gold,Open End Turbo Call Warrant,Open End,CHF,2.157000065,2.160000086
Warrant mit Knock-Out,53593267,,CH0535932674,Gold,Open End Turbo Call Warrant,Open End,CHF,2.148999929,2.15199995
Warrant mit Knock-Out,53593266,,CH0535932666,Gold,Open End Turbo Call Warrant,Open End,CHF,2.138999939,2.14199996
Warrant mit Knock-Out,53593254,,CH0535932542,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,16.09799957,16.1079998
Warrant mit Knock-Out,53593253,,CH0535932534,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,15.64700031,15.65699959
Warrant mit Knock-Out,53593252,,CH0535932526,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,15.53299999,15.54300022
Warrant mit Knock-Out,53593251,,CH0535932518,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,15.36200047,15.37199974
Warrant mit Knock-Out,53593204,,CH0535932047,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.815999985,2.818000078
Warrant mit Knock-Out,53593203,,CH0535932039,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.627000093,2.628999949
Warrant mit Knock-Out,53593202,,CH0535932021,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.438999891,2.440999985
Warrant mit Knock-Out,53593201,,CH0535932013,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.344000101,2.345999956
Warrant mit Knock-Out,53593200,,CH0535932005,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.250999928,2.253000021
Warrant mit Knock-Out,53593199,,CH0535931999,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,2.062999964,2.065000057
Mini-Future,53593197,,CH0535931973,Silver oz./USD,Long Mini-Future,Open End,CHF,15.58699989,15.59700012
Mini-Future,53593196,,CH0535931965,Silver oz./USD,Long Mini-Future,Open End,CHF,15.50800037,15.51799965
Mini-Future,53593195,,CH0535931957,Silver oz./USD,Long Mini-Future,Open End,CHF,15.32199955,15.33199978
Mini-Future,53593194,,CH0535931940,Silver oz./USD,Long Mini-Future,Open End,CHF,15.11699963,15.12699986
Mini-Future,53593193,,CH0535931932,Silver oz./USD,Long Mini-Future,Open End,CHF,14.92800045,14.93799973
Mini-Future,53593192,,CH0535931924,Silver oz./USD,Long Mini-Future,Open End,CHF,14.75699997,14.7670002
Mini-Future,53593191,,CH0535931916,Silver oz./USD,Long Mini-Future,Open End,CHF,14.55200005,14.56200027
Mini-Future,53593190,,CH0535931908,Silver oz./USD,Long Mini-Future,Open End,CHF,14.37800026,14.38799953
Mini-Future,53593189,,CH0535931890,Silver oz./USD,Long Mini-Future,Open End,CHF,14.19900036,14.20899963
Mini-Future,53593188,,CH0535931882,Silver oz./USD,Long Mini-Future,Open End,CHF,14.17500019,14.18500042
Mini-Future,53593187,,CH0535931874,Silver oz./USD,Long Mini-Future,Open End,CHF,14.09599972,14.10599995
Mini-Future,53593186,,CH0535931866,Silver oz./USD,Long Mini-Future,Open End,CHF,13.98700047,13.99699974
Mini-Future,53593185,,CH0535931858,Silver oz./USD,Long Mini-Future,Open End,CHF,13.89299965,13.90299988
Mini-Future,53593184,,CH0535931841,Silver oz./USD,Long Mini-Future,Open End,CHF,13.81299973,13.82299995
Mini-Future,53593183,,CH0535931833,Silver oz./USD,Long Mini-Future,Open End,CHF,13.76599979,13.77600002
Mini-Future,53593182,,CH0535931825,Silver oz./USD,Long Mini-Future,Open End,CHF,13.71899986,13.72900009
Mini-Future,53593181,,CH0535931817,Silver oz./USD,Long Mini-Future,Open End,CHF,13.65699959,13.66699982
Mini-Future,53593180,,CH0535931809,Silver oz./USD,Long Mini-Future,Open End,CHF,13.60999966,13.61999989
Mini-Future,53593179,,CH0535931791,Silver oz./USD,Long Mini-Future,Open End,CHF,13.57800007,13.5880003
Mini-Future,53593178,,CH0535931783,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.24000001,1.25
Mini-Future,53593177,,CH0535931775,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.202000022,1.212000012
Mini-Future,53593176,,CH0535931767,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.220999956,1.230999947
Mini-Future,53593175,,CH0535931759,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.202000022,1.212000012
Mini-Future,53593174,,CH0535931742,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.182999969,1.192999959
Mini-Future,53593173,,CH0535931734,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.164999962,1.174999952
Mini-Future,53593172,,CH0535931726,Platinum oz./USD,Long Mini-Future,Open End,CHF,1.154999971,1.164999962
Mini-Future,53593145,,CH0535931452,GBP/USD,Long Mini-Future,Open End,CHF,2.805999994,2.808000088
Mini-Future,53593144,,CH0535931445,GBP/USD,Long Mini-Future,Open End,CHF,2.428999901,2.430999994
Mini-Future,53593143,,CH0535931437,GBP/USD,Long Mini-Future,Open End,CHF,2.334000111,2.335999966
Mini-Future,53593142,,CH0535931429,GBP/USD,Long Mini-Future,Open End,CHF,2.240999937,2.243000031
Mini-Future,53593030,,CH0535930306,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.65100002,15.67300034
Mini-Future,53593029,,CH0535930298,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.17099953,15.19299984
Mini-Future,53593028,,CH0535930280,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.07999992,15.10200024
Mini-Future,53593027,,CH0535930272,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,14.94299984,14.96500015
Mini-Future,53593026,,CH0535930264,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,14.82900047,14.85099983
Mini-Future,53593025,,CH0535930256,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,14.71399975,14.73600006
Mini-Future,53593024,,CH0535930249,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,14.60000038,14.62199974
Mini-Future,53593023,,CH0535930231,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,14.48600006,14.50800037
Mini-Future,53593005,,CH0535930058,DAX,Long Mini-Future,Open End,CHF,75.15899658,0
Warrant mit Knock-Out,53592942,NVD1RU,CH0535929423,NVIDIA Corp,Open End Turbo Call Warrant,Open End,CHF,16.15,16.16
Warrant mit Knock-Out,53592940,NFX8RU,CH0535929407,Netflix,Open End Turbo Call Warrant,Open End,CHF,2.37,2.38
Warrant mit Knock-Out,53592939,NFX7RU,CH0535929399,Netflix,Open End Turbo Call Warrant,Open End,CHF,2.55,2.56
Warrant mit Knock-Out,53592938,NFX6RU,CH0535929381,Netflix,Open End Turbo Call Warrant,Open End,CHF,2.65,2.66
Warrant mit Knock-Out,53592937,NFX5RU,CH0535929373,Netflix,Open End Turbo Call Warrant,Open End,CHF,2.74,2.75
Warrant mit Knock-Out,53592936,NFX4RU,CH0535929365,Netflix,Open End Turbo Call Warrant,Open End,CHF,2.84,2.85
Warrant mit Knock-Out,53592935,MSFGRU,CH0535929357,Microsoft,Open End Turbo Call Warrant,Open End,CHF,2.078,2.088
Mini-Future,53592903,SPXOQU,CH0535929035,S&P 500 Index,Long Mini-Future,Open End,CHF,18.79,
Mini-Future,53592899,NDXOAU,CH0535928995,NASDAQ 100 Index,Long Mini-Future,Open End,CHF,13.18,
Mini-Future,53592891,BABONU,CH0535928912,Alibaba,Long Mini-Future,Open End,CHF,1.54,
Mini-Future,53592876,GDXFMU,CH0535928763,DAX,Long Mini-Future,Open End,CHF,7.35,
Mini-Future,53592864,VOWFLU,CH0535928649,Volkswagen VZ,Long Mini-Future,Open End,CHF,2.426,
Warrant mit Knock-Out,53592731,,CH0535927310,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,15.15699959,15.16699982
Warrant mit Knock-Out,53592730,,CH0535927302,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.96800041,14.97799969
Warrant mit Knock-Out,53592729,,CH0535927294,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.77999973,14.78999996
Warrant mit Knock-Out,53592728,,CH0535927286,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.59200001,14.60200024
Warrant mit Knock-Out,53592727,,CH0535927278,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.40299988,14.41300011
Warrant mit Knock-Out,53592726,,CH0535927260,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.30900002,14.31900024
Warrant mit Knock-Out,53592725,,CH0535927252,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.22999954,14.23999977
Warrant mit Knock-Out,53592724,,CH0535927245,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.13599968,14.14599991
Warrant mit Knock-Out,53592723,,CH0535927237,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.02700043,14.0369997
Warrant mit Knock-Out,53592722,,CH0535927229,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.93299961,13.94299984
Warrant mit Knock-Out,53592721,,CH0535927211,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.8380003,13.84799957
Warrant mit Knock-Out,53592720,,CH0535927203,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.79100037,13.80099964
Warrant mit Knock-Out,53592719,,CH0535927195,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.74400043,13.75399971
Warrant mit Knock-Out,53592718,,CH0535927187,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.69699955,13.70699978
Warrant mit Knock-Out,53592717,,CH0535927179,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.64999962,13.65999985
Warrant mit Knock-Out,53592716,,CH0535927161,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.60400009,13.61400032
Warrant mit Knock-Out,53592715,,CH0535927153,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.5710001,13.58100033
Warrant mit Knock-Out,53592714,,CH0535927146,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.52400017,13.5340004
Warrant mit Knock-Out,53592713,,CH0535927138,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.46199989,13.47200012
Mini-Future,53592636,,CH0535926361,Gold,Long Mini-Future,Open End,CHF,2.335000038,2.338000059
Mini-Future,53592635,,CH0535926353,Gold,Long Mini-Future,Open End,CHF,2.344000101,2.346999884
Mini-Future,53592634,,CH0535926346,Gold,Long Mini-Future,Open End,CHF,2.315999985,2.319000006
Mini-Future,53592633,,CH0535926338,Gold,Long Mini-Future,Open End,CHF,2.326999903,2.329999924
Mini-Future,53592632,,CH0535926320,Gold,Long Mini-Future,Open End,CHF,2.316999912,2.319999933
Mini-Future,53592631,,CH0535926312,Gold,Long Mini-Future,Open End,CHF,2.308000088,2.311000109
Mini-Future,53592630,,CH0535926304,Gold,Long Mini-Future,Open End,CHF,2.298000097,2.301000118
Mini-Future,53592629,,CH0535926296,Gold,Long Mini-Future,Open End,CHF,2.289000034,2.292000055
Mini-Future,53592628,,CH0535926288,Gold,Long Mini-Future,Open End,CHF,2.279999971,2.282999992
Constant Leverage,53592485,,CH0535924853,Deutsche Lufthansa,5x Long Faktor Zertifikat,Open End,CHF,1.11,
Mini-Future,53592228,FBKOIU,CH0535922287,Facebook,Long Mini-Future,Open End,CHF,2.66,
Mini-Future,53592215,DBKFDU,CH0535922154,Deutsche Bank,Long Mini-Future,Open End,CHF,1.421,
Mini-Future,53592213,CRDFBU,CH0535922139,UniCredit,Long Mini-Future,Open End,CHF,0.364,
Mini-Future,53592208,BAYF6U,CH0535922089,Bayer,Long Mini-Future,Open End,CHF,1.8,
Mini-Future,53592184,FAGOBU,CH0535921842,Silver oz./USD,Long Mini-Future,Open End,CHF,15.25,15.26
Mini-Future,53592183,FAGNBU,CH0535921834,Silver oz./USD,Long Mini-Future,Open End,CHF,14.78,14.79
Mini-Future,53592182,FAGMBU,CH0535921826,Silver oz./USD,Long Mini-Future,Open End,CHF,14.3,14.31
Mini-Future,53592181,FAGLBU,CH0535921818,Silver oz./USD,Long Mini-Future,Open End,CHF,13.83,13.84
Mini-Future,53592180,FAGAGU,CH0535921800,Silver oz./USD,Long Mini-Future,Open End,CHF,13.6,13.61
Mini-Future,53592179,FQTWFU,CH0535921792,Platinum oz./USD,Long Mini-Future,Open End,CHF,5.99,6.04
Mini-Future,53592178,FATUQU,CH0535921784,Platinum oz./USD,Long Mini-Future,Open End,CHF,5.81,5.86
Mini-Future,53592177,FATUGU,CH0535921776,Platinum oz./USD,Long Mini-Future,Open End,CHF,5.71,5.76
Warrant mit Knock-Out,53591965,,CH0535919655,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.832000017,0.833999991
Warrant mit Knock-Out,53591964,,CH0535919648,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.768999994,0.771000028
Mini-Future,53591937,,CH0535919374,EUR/GBP,Short Mini-Future,Open End,CHF,0.94599998,0.948000014
Mini-Future,53591936,,CH0535919366,EUR/GBP,Short Mini-Future,Open End,CHF,0.884000003,0.885999978
Warrant mit Knock-Out,53591784,,CH0535917840,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,14.95300007,14.97500038
Warrant mit Knock-Out,53591783,,CH0535917832,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,14.83899975,14.86100006
Warrant mit Knock-Out,53591782,,CH0535917824,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,14.74800014,14.77000046
Warrant mit Knock-Out,53591781,,CH0535917816,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,14.63300037,14.65499973
Warrant mit Knock-Out,53591780,,CH0535917808,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,14.49600029,14.51799965
Mini-Future,53573751,FAGBGU,CH0535737511,Gold,Long Mini-Future,Open End,CHF,2.29,2.3
Warrant mit Knock-Out,53573744,OCPTFU,CH0535737446,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,5.93,5.98
Warrant mit Knock-Out,53573743,OCPTEU,CH0535737438,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,5.75,5.8
Warrant mit Knock-Out,53573742,OCPTDU,CH0535737420,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,5.65,5.7
Warrant mit Knock-Out,53573741,OCPTCU,CH0535737412,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,5.56,5.61
Warrant mit Knock-Out,53573738,OCAGEU,CH0535737388,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,15.34,15.35
Warrant mit Knock-Out,53573737,OCAGDU,CH0535737370,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.87,14.88
Warrant mit Knock-Out,53573736,OCAGCU,CH0535737362,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,14.39,14.4
Warrant mit Knock-Out,53573735,OCAGBU,CH0535737354,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.92,13.93
Warrant mit Knock-Out,53573734,OCAGAU,CH0535737347,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,13.69,13.7
Warrant mit Knock-Out,53573710,OCAUCU,CH0535737107,Gold,Open End Turbo Call Warrant,Open End,CHF,2.16,2.17
Warrant mit Knock-Out,53573709,OCAUBU,CH0535737099,Gold,Open End Turbo Call Warrant,Open End,CHF,2.12,2.13
Warrant,53573662,DAXNRU,CH0535736620,DAX,Put Warrant,19.03.21,CHF,0.01,
Warrant,53573085,DAXLPU,CH0535730854,DAX,Put Warrant,19.03.21,CHF,0.02,
Constant Leverage,53572690,L4DJAU,CH0535726902,Dow Jones Industrial Average Index,4x Long Faktor Zertifikat,Open End,CHF,17.92,
Warrant,53562144,,CH0535621442,DAX,Put Warrant,19.03.21,CHF,0.004,
Mini-Future,53561936,,CH0535619362,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.5340004,15.55599976
Mini-Future,53561935,,CH0535619354,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.42000008,15.44200039
Mini-Future,53561934,,CH0535619347,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,15.30599976,15.32800007
Warrant mit Knock-Out,53561866,,CH0535618661,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,15.65799999,15.68000031
Warrant mit Knock-Out,53561865,,CH0535618653,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,15.40699959,15.4289999
Warrant mit Knock-Out,53561864,,CH0535618646,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,15.29300022,15.31499958
Warrant mit Knock-Out,53561863,,CH0535618638,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,15.1789999,15.20100021
Warrant mit Knock-Out,53561862,,CH0535618620,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,15.06499958,15.08699989
Mini-Future,53561481,,CH0535614819,DAX,Long Mini-Future,Open End,CHF,66.70800018,0
Warrant,53561277,,CH0535612771,DAX,Put Warrant,19.03.21,CHF,0.01,
Warrant,53561274,,CH0535612748,DAX,Put Warrant,19.03.21,CHF,0.018,
Warrant mit Knock-Out,53402022,IODAXU,CH0534020224,DAX,Open End Turbo Call Warrant,Open End,CHF,6.46,6.47
Warrant mit Knock-Out,53400975,,CH0534009755,Berkshire Hathaway-B-,Open End Turbo Call Warrant,Open End,CHF,0.870000005,0.879999995
Warrant mit Knock-Out,53400974,,CH0534009748,Berkshire Hathaway-B-,Open End Turbo Call Warrant,Open End,CHF,0.823000014,0.833000004
Warrant mit Knock-Out,53400476,,CH0534004764,3M,Open End Turbo Call Warrant,Open End,CHF,0.617999971,0.628000021
Warrant mit Knock-Out,53400456,,CH0534004566,Cisco Systems,Open End Turbo Call Warrant,Open End,CHF,1.636999965,1.646999955
Warrant mit Knock-Out,53400453,,CH0534004533,Baidu Inc,Open End Turbo Call Warrant,Open End,CHF,2.003000021,2.013000011
Warrant mit Knock-Out,53400189,,CH0534001893,Bayer,Open End Turbo Call Warrant,Open End,CHF,1.416000009,1.43599999
Mini-Future,53364518,,CH0533645187,Zurich Insurance,Long Mini-Future,Open End,CHF,2.759000063,2.782999992
Mini-Future,53364517,,CH0533645179,Zurich Insurance,Long Mini-Future,Open End,CHF,2.900000095,2.924000025
Mini-Future,53364516,,CH0533645161,Vontobel,Long Mini-Future,Open End,CHF,1.797999978,1.822000027
Mini-Future,53364515,,CH0533645153,Vontobel,Long Mini-Future,Open End,CHF,1.911999941,1.93599999
Mini-Future,53364514,,CH0533645146,Vontobel,Long Mini-Future,Open End,CHF,2.028000116,2.052000046
Mini-Future,53364513,,CH0533645138,Vontobel,Long Mini-Future,Open End,CHF,2.142999887,2.167000055
Mini-Future,53364512,,CH0533645120,VAT Group AG,Long Mini-Future,Open End,CHF,3.105999947,3.140000105
Mini-Future,53364511,,CH0533645112,VAT Group AG,Long Mini-Future,Open End,CHF,3.207000017,3.240999937
Mini-Future,53364510,,CH0533645104,Flughafen Zurich,Long Mini-Future,Open End,CHF,0.601999998,0
Mini-Future,53364508,,CH0533645088,Flughafen Zurich,Long Mini-Future,Open End,CHF,0.723999977,0
Mini-Future,53364507,,CH0533645070,OC Oerlikon,Long Mini-Future,Open End,CHF,1.480000019,0
Mini-Future,53364506,,CH0533645062,OC Oerlikon,Long Mini-Future,Open End,CHF,1.549999952,0
Mini-Future,53364505,,CH0533645054,OC Oerlikon,Long Mini-Future,Open End,CHF,1.687000036,0
Mini-Future,53364504,,CH0533645047,OC Oerlikon,Long Mini-Future,Open End,CHF,1.753999949,0
Warrant mit Knock-Out,53364498,,CH0533644982,Zurich Insurance,Open End Turbo Call Warrant,Open End,CHF,2.638000011,2.661999941
Warrant mit Knock-Out,53364497,,CH0533644974,Zurich Insurance,Open End Turbo Call Warrant,Open End,CHF,2.821000099,2.845000029
Warrant mit Knock-Out,53364493,,CH0533644933,OC Oerlikon,Open End Turbo Call Warrant,Open End,CHF,1.457999945,0
Warrant mit Knock-Out,53364492,,CH0533644925,OC Oerlikon,Open End Turbo Call Warrant,Open End,CHF,1.527999997,0
Warrant mit Knock-Out,53364491,,CH0533644917,OC Oerlikon,Open End Turbo Call Warrant,Open End,CHF,1.671000004,0
Warrant mit Knock-Out,53364490,,CH0533644909,OC Oerlikon,Open End Turbo Call Warrant,Open End,CHF,1.741000056,0
Warrant mit Knock-Out,53364462,,CH0533644628,Sika AG,Open End Turbo Call Warrant,Open End,CHF,3.01699996,3.040999889
Warrant mit Knock-Out,53364461,,CH0533644610,SGS,Open End Turbo Call Warrant,Open End,CHF,1.226999998,1.251000047
Warrant mit Knock-Out,53364460,,CH0533644602,SGS,Open End Turbo Call Warrant,Open End,CHF,1.427999973,1.452000022
Warrant mit Knock-Out,53364459,,CH0533644594,SGS,Open End Turbo Call Warrant,Open End,CHF,1.628000021,1.65199995
Warrant mit Knock-Out,53364449,,CH0533644495,Sonova,Open End Turbo Call Warrant,Open End,CHF,1.916000009,1.940000057
Warrant mit Knock-Out,53364443,,CH0533644438,Nestlé,Open End Turbo Call Warrant,Open End,CHF,0.552999973,0.577000022
Warrant mit Knock-Out,53364442,,CH0533644420,Nestlé,Open End Turbo Call Warrant,Open End,CHF,0.76700002,0.791000009
Warrant mit Knock-Out,53364439,,CH0533644396,Logitech,Open End Turbo Call Warrant,Open End,CHF,4.333000183,4.367000103
Warrant mit Knock-Out,53364438,,CH0533644388,Logitech,Open End Turbo Call Warrant,Open End,CHF,4.447999954,4.481999874
Warrant mit Knock-Out,53364437,,CH0533644370,Logitech,Open End Turbo Call Warrant,Open End,CHF,4.561999798,4.596000195
Warrant mit Knock-Out,53364436,,CH0533644362,Logitech,Open End Turbo Call Warrant,Open End,CHF,4.677000046,4.710999966
Warrant mit Knock-Out,53364434,,CH0533644347,LafargeHolcim,Open End Turbo Call Warrant,Open End,CHF,1.731999993,1.756000042
Warrant mit Knock-Out,53364433,,CH0533644339,LafargeHolcim,Open End Turbo Call Warrant,Open End,CHF,1.825000048,1.848999977
Warrant mit Knock-Out,53364432,,CH0533644321,LafargeHolcim,Open End Turbo Call Warrant,Open End,CHF,1.917999983,1.942000031
Warrant mit Knock-Out,53364431,,CH0533644313,LafargeHolcim,Open End Turbo Call Warrant,Open End,CHF,2.00999999,2.03399992
Warrant mit Knock-Out,53364430,,CH0533644305,LafargeHolcim,Open End Turbo Call Warrant,Open End,CHF,2.102999926,2.127000093
Warrant mit Knock-Out,53364428,,CH0533644289,Givaudan,Open End Turbo Call Warrant,Open End,CHF,1.577999949,1.601999998
Warrant mit Knock-Out,53364427,,CH0533644271,Givaudan,Open End Turbo Call Warrant,Open End,CHF,1.855999947,1.879999995
Warrant mit Knock-Out,53364421,,CH0533644214,Georg Fischer,Open End Turbo Call Warrant,Open End,CHF,1.799000025,1.822999954
Warrant mit Knock-Out,53364420,,CH0533644206,Georg Fischer,Open End Turbo Call Warrant,Open End,CHF,1.912999988,1.937000036
Warrant mit Knock-Out,53364416,,CH0533644164,Dufry,Open End Turbo Call Warrant,Open End,CHF,1.840000033,0
Mini-Future,53364394,,CH0533643943,UBS Group AG,Long Mini-Future,Open End,CHF,1.626999974,0
Mini-Future,53364391,,CH0533643919,UBS Group AG,Long Mini-Future,Open End,CHF,1.789000034,0
Mini-Future,53364388,,CH0533643885,Temenos,Long Mini-Future,Open End,CHF,0.911000013,0
Mini-Future,53364387,,CH0533643877,Sulzer,Long Mini-Future,Open End,CHF,1.27699995,1.300999999
Mini-Future,53364386,,CH0533643869,Sulzer,Long Mini-Future,Open End,CHF,1.319000006,1.343000054
Mini-Future,53364385,,CH0533643851,Sulzer,Long Mini-Future,Open End,CHF,1.360000014,1.383999944
Mini-Future,53364384,,CH0533643844,Sulzer,Long Mini-Future,Open End,CHF,1.401000023,1.424999952
Mini-Future,53364379,,CH0533643794,Swiss Re,Long Mini-Future,Open End,CHF,2.155999899,0
Mini-Future,53364369,,CH0533643695,Sika AG,Long Mini-Future,Open End,CHF,3.095999956,3.119999886
Mini-Future,53364368,,CH0533643687,Sika AG,Long Mini-Future,Open End,CHF,3.253999949,3.278000116
Mini-Future,53364367,,CH0533643679,SIG Combibloc,Long Mini-Future,Open End,CHF,1.664999962,1.68900001
Mini-Future,53364366,,CH0533643661,SIG Combibloc,Long Mini-Future,Open End,CHF,2.095999956,2.119999886
Mini-Future,53364365,,CH0533643653,SGS,Long Mini-Future,Open End,CHF,1.309999943,1.333999991
Mini-Future,53364364,,CH0533643646,SGS,Long Mini-Future,Open End,CHF,1.506000042,1.529999971
Mini-Future,53364363,,CH0533643638,SGS,Long Mini-Future,Open End,CHF,1.700999975,1.725000024
Mini-Future,53364362,,CH0533643620,SFS Holding,Long Mini-Future,Open End,CHF,2.286000013,2.309999943
Mini-Future,53364361,,CH0533643612,SFS Holding,Long Mini-Future,Open End,CHF,2.737999916,2.762000084
Mini-Future,53364356,,CH0533643562,Schindler,Long Mini-Future,Open End,CHF,1.399000049,1.422999978
Mini-Future,53364353,,CH0533643539,Roche,Long Mini-Future,Open End,CHF,0.595000029,0
Mini-Future,53364352,,CH0533643521,Roche,Long Mini-Future,Open End,CHF,0.75,0
Mini-Future,53364339,,CH0533643398,Nestlé,Long Mini-Future,Open End,CHF,0.575999975,0.600000024
Mini-Future,53364338,,CH0533643380,Nestlé,Long Mini-Future,Open End,CHF,0.745000005,0.768999994
Mini-Future,53364337,,CH0533643372,Nestlé,Long Mini-Future,Open End,CHF,0.912,0.93599999
Mini-Future,53364335,,CH0533643356,Lonza,Long Mini-Future,Open End,CHF,3.263000011,0
Mini-Future,53364333,,CH0533643331,Lonza,Long Mini-Future,Open End,CHF,3.477999926,0
Mini-Future,53364332,,CH0533643323,Logitech,Long Mini-Future,Open End,CHF,4.343999863,4.377999783
Mini-Future,53364331,,CH0533643315,Logitech,Long Mini-Future,Open End,CHF,4.454999924,4.488999844
Mini-Future,53364330,,CH0533643307,Logitech,Long Mini-Future,Open End,CHF,4.566999912,4.600999832
Mini-Future,53364329,,CH0533643299,Logitech,Long Mini-Future,Open End,CHF,4.677999973,4.711999893
Mini-Future,53364325,,CH0533643257,dormakaba Holding AG,Long Mini-Future,Open End,CHF,0.884000003,0.920000017
